,Title,Year,Duration,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,stars,genres,wins,nominations,oscars,genres_count
9894,Premonition,2007,96.0,5.9,83000.0,"A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead.",20000000.0,84297309.0,47852604.0,17558689.0,Amber Valletta,Thriller,0,2,0,1725
9895,Trap,2024,105.0,5.9,124000.0,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.,30000000.0,83677281.0,42777281.0,15454146.0,Josh Hartnett,Horror,2,3,0,1335
9896,Trap,2024,105.0,5.9,124000.0,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.,30000000.0,83677281.0,42777281.0,15454146.0,Ariel Donoghue,Horror,2,3,0,1335
9897,Trap,2024,105.0,5.9,124000.0,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.,30000000.0,83677281.0,42777281.0,15454146.0,Saleka Shyamalan,Horror,2,3,0,1335
9898,Hostel,2005,94.0,5.9,197000.0,"Three backpackers head to a Slovak city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",4800000.0,81979826.0,47326473.0,19556099.0,Jay Hernandez,Horror,6,14,0,1335
9899,Hostel,2005,94.0,5.9,197000.0,"Three backpackers head to a Slovak city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",4800000.0,81979826.0,47326473.0,19556099.0,Derek Richardson,Horror,6,14,0,1335
9900,Hostel,2005,94.0,5.9,197000.0,"Three backpackers head to a Slovak city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",4800000.0,81979826.0,47326473.0,19556099.0,Eythor Gudjonsson,Horror,6,14,0,1335
9901,The One,2001,87.0,5.9,98000.0,"A rogue Multiverse agent goes on a manhunt for alternate versions of himself, getting stronger with each kill. Only the last version of himself, an LASD cop, can stop his crusade before he becomes ""The One"".",49000000.0,79630178.0,43905746.0,19112404.0,Jet Li,Action,0,4,0,4080
9902,The One,2001,87.0,5.9,98000.0,"A rogue Multiverse agent goes on a manhunt for alternate versions of himself, getting stronger with each kill. Only the last version of himself, an LASD cop, can stop his crusade before he becomes ""The One"".",49000000.0,79630178.0,43905746.0,19112404.0,Carla Gugino,Action,0,4,0,4080
9903,The One,2001,87.0,5.9,98000.0,"A rogue Multiverse agent goes on a manhunt for alternate versions of himself, getting stronger with each kill. Only the last version of himself, an LASD cop, can stop his crusade before he becomes ""The One"".",49000000.0,79630178.0,43905746.0,19112404.0,Delroy Lindo,Action,0,4,0,4080
9904,Candyman,2021,91.0,5.9,79000.0,A sequel to the horror film Candyman (1992) that returns to the now-gentrified Chicago neighborhood where the legend began.,22000000.0,77411570.0,61186570.0,22001750.0,Yahya Abdul-Mateen II,Horror,10,24,0,1335
9905,Candyman,2021,91.0,5.9,79000.0,A sequel to the horror film Candyman (1992) that returns to the now-gentrified Chicago neighborhood where the legend began.,22000000.0,77411570.0,61186570.0,22001750.0,Teyonah Parris,Horror,10,24,0,1335
9906,Candyman,2021,91.0,5.9,79000.0,A sequel to the horror film Candyman (1992) that returns to the now-gentrified Chicago neighborhood where the legend began.,22000000.0,77411570.0,61186570.0,22001750.0,Nathan Stewart-Jarrett,Horror,10,24,0,1335
9907,Around the World in 80 Days,2004,120.0,5.9,97000.0,"To win a bet, an eccentric British inventor embarks, with his Chinese valet and an aspiring French artist, on a trip full of adventures and dangers around the world in exactly 80 days.",110000000.0,72660444.0,24008137.0,7576132.0,Jackie Chan,Action,2,2,0,4080
9908,Around the World in 80 Days,2004,120.0,5.9,97000.0,"To win a bet, an eccentric British inventor embarks, with his Chinese valet and an aspiring French artist, on a trip full of adventures and dangers around the world in exactly 80 days.",110000000.0,72660444.0,24008137.0,7576132.0,Steve Coogan,Action,2,2,0,4080
9909,Around the World in 80 Days,2004,120.0,5.9,97000.0,"To win a bet, an eccentric British inventor embarks, with his Chinese valet and an aspiring French artist, on a trip full of adventures and dangers around the world in exactly 80 days.",110000000.0,72660444.0,24008137.0,7576132.0,Jim Broadbent,Action,2,2,0,4080
9910,A Cinderella Story,2004,95.0,5.9,97000.0,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",19000000.0,70080371.0,51438175.0,13623350.0,Hilary Duff,Comedy,6,8,0,2745
9911,A Cinderella Story,2004,95.0,5.9,97000.0,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",19000000.0,70080371.0,51438175.0,13623350.0,Chad Michael Murray,Comedy,6,8,0,2745
9912,A Cinderella Story,2004,95.0,5.9,97000.0,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",19000000.0,70080371.0,51438175.0,13623350.0,Jennifer Coolidge,Comedy,6,8,0,2745
9913,Star Wars: The Clone Wars,2008,98.0,5.9,76000.0,"As the Clone Wars sweep the galaxy, Anakin Skywalker and his new Padawan, Ahsoka Tano, embark on a mission to rescue the kidnapped son of Jabba the Hutt. The renegade Count Dooku, however, is determined to ensure that they fail.",8500000.0,68282844.0,35161554.0,14611273.0,Matt Lanter,Action,0,2,0,4080
9914,Star Wars: The Clone Wars,2008,98.0,5.9,76000.0,"As the Clone Wars sweep the galaxy, Anakin Skywalker and his new Padawan, Ahsoka Tano, embark on a mission to rescue the kidnapped son of Jabba the Hutt. The renegade Count Dooku, however, is determined to ensure that they fail.",8500000.0,68282844.0,35161554.0,14611273.0,Nika Futterman,Action,0,2,0,4080
9915,Star Wars: The Clone Wars,2008,98.0,5.9,76000.0,"As the Clone Wars sweep the galaxy, Anakin Skywalker and his new Padawan, Ahsoka Tano, embark on a mission to rescue the kidnapped son of Jabba the Hutt. The renegade Count Dooku, however, is determined to ensure that they fail.",8500000.0,68282844.0,35161554.0,14611273.0,Tom Kane,Action,0,2,0,4080
9916,The Boogeyman,2023,98.0,5.9,49000.0,"Two sisters grieving the recent death of their mother without receiving much support from their father, a therapist who is dealing with his own grief, must face a supernatural entity that feeds on the suffering of its victims.",35000000.0,67307243.0,43244282.0,12356486.0,Sophie Thatcher,Horror,0,3,0,1335
9917,The Boogeyman,2023,98.0,5.9,49000.0,"Two sisters grieving the recent death of their mother without receiving much support from their father, a therapist who is dealing with his own grief, must face a supernatural entity that feeds on the suffering of its victims.",35000000.0,67307243.0,43244282.0,12356486.0,Chris Messina,Horror,0,3,0,1335
9918,The Boogeyman,2023,98.0,5.9,49000.0,"Two sisters grieving the recent death of their mother without receiving much support from their father, a therapist who is dealing with his own grief, must face a supernatural entity that feeds on the suffering of its victims.",35000000.0,67307243.0,43244282.0,12356486.0,Vivien Lyra Blair,Horror,0,3,0,1335
9919,Footloose,2011,113.0,5.9,54000.0,"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",24000000.0,63546519.0,51802742.0,15556113.0,Kenny Wormald,Comedy,0,3,0,2745
9920,Footloose,2011,113.0,5.9,54000.0,"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",24000000.0,63546519.0,51802742.0,15556113.0,Julianne Hough,Comedy,0,3,0,2745
9921,Footloose,2011,113.0,5.9,54000.0,"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",24000000.0,63546519.0,51802742.0,15556113.0,Dennis Quaid,Comedy,0,3,0,2745
9922,Captain Corelli's Mandolin,2001,131.0,5.9,37000.0,"When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.",57000000.0,62112895.0,25543895.0,7209345.0,Nicolas Cage,Drama,2,6,0,1470
9923,Captain Corelli's Mandolin,2001,131.0,5.9,37000.0,"When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.",57000000.0,62112895.0,25543895.0,7209345.0,Penélope Cruz,Drama,2,6,0,1470
9924,Captain Corelli's Mandolin,2001,131.0,5.9,37000.0,"When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.",57000000.0,62112895.0,25543895.0,7209345.0,John Hurt,Drama,2,6,0,1470
9925,Rock of Ages,2012,123.0,5.9,83000.0,A small-town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams.,75000000.0,59418613.0,38518613.0,14437269.0,Julianne Hough,Comedy,2,8,0,2745
9926,Rock of Ages,2012,123.0,5.9,83000.0,A small-town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams.,75000000.0,59418613.0,38518613.0,14437269.0,Diego Boneta,Comedy,2,8,0,2745
9927,Rock of Ages,2012,123.0,5.9,83000.0,A small-town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams.,75000000.0,59418613.0,38518613.0,14437269.0,Tom Cruise,Comedy,2,8,0,2745
9928,Must Love Dogs,2005,98.0,5.9,34000.0,"Sarah Nolan, a preschool teacher, is forced into finding a man after her sister Carol makes her a profile on a matchmaking website. Her life is changed when she meets Jake, a recent divorcee.",30000000.0,58231520.0,43894863.0,12855321.0,Diane Lane,Comedy,0,0,0,2745
9929,Must Love Dogs,2005,98.0,5.9,34000.0,"Sarah Nolan, a preschool teacher, is forced into finding a man after her sister Carol makes her a profile on a matchmaking website. Her life is changed when she meets Jake, a recent divorcee.",30000000.0,58231520.0,43894863.0,12855321.0,John Cusack,Comedy,0,0,0,2745
9930,Must Love Dogs,2005,98.0,5.9,34000.0,"Sarah Nolan, a preschool teacher, is forced into finding a man after her sister Carol makes her a profile on a matchmaking website. Her life is changed when she meets Jake, a recent divorcee.",30000000.0,58231520.0,43894863.0,12855321.0,Elizabeth Perkins,Comedy,0,0,0,2745
9931,Marked for Death,1990,93.0,5.9,25000.0,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,12000000.0,57968936.0,46044396.0,11790047.0,Steven Seagal,Action,0,0,0,4080
9932,Marked for Death,1990,93.0,5.9,25000.0,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,12000000.0,57968936.0,46044396.0,11790047.0,Joanna Pacula,Action,0,0,0,4080
9933,Marked for Death,1990,93.0,5.9,25000.0,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,12000000.0,57968936.0,46044396.0,11790047.0,Basil Wallace,Action,0,0,0,4080
9934,Why Did I Get Married?,2007,113.0,5.9,14000.0,The big-screen adaptation of Perry's stage play about the trials of marriage and what happens to one family when a sexy young temptress arrives on the scene.,15000000.0,55862886.0,55204525.0,21353789.0,Tyler Perry,Comedy,0,4,0,2745
9935,Why Did I Get Married?,2007,113.0,5.9,14000.0,The big-screen adaptation of Perry's stage play about the trials of marriage and what happens to one family when a sexy young temptress arrives on the scene.,15000000.0,55862886.0,55204525.0,21353789.0,Janet Jackson,Comedy,0,4,0,2745
9936,Why Did I Get Married?,2007,113.0,5.9,14000.0,The big-screen adaptation of Perry's stage play about the trials of marriage and what happens to one family when a sexy young temptress arrives on the scene.,15000000.0,55862886.0,55204525.0,21353789.0,Sharon Leal,Comedy,0,4,0,2745
9937,All Eyez on Me,2017,139.0,5.9,25000.0,"Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.",40000000.0,55668698.0,44922302.0,26435354.0,Demetrius Shipp Jr.,Drama,0,0,0,1470
9938,All Eyez on Me,2017,139.0,5.9,25000.0,"Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.",40000000.0,55668698.0,44922302.0,26435354.0,Danai Gurira,Drama,0,0,0,1470
9939,All Eyez on Me,2017,139.0,5.9,25000.0,"Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.",40000000.0,55668698.0,44922302.0,26435354.0,Kat Graham,Drama,0,0,0,1470
9940,Barbershop: The Next Cut,2016,111.0,5.9,17000.0,"As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood.",20000000.0,55658961.0,54058961.0,20242415.0,Ice Cube,Comedy,0,3,0,2745
9941,Barbershop: The Next Cut,2016,111.0,5.9,17000.0,"As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood.",20000000.0,55658961.0,54058961.0,20242415.0,Regina Hall,Comedy,0,3,0,2745
9942,Barbershop: The Next Cut,2016,111.0,5.9,17000.0,"As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood.",20000000.0,55658961.0,54058961.0,20242415.0,Anthony Anderson,Comedy,0,3,0,2745
9943,Analyze That,2002,96.0,5.9,91000.0,"Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.",60000000.0,55003135.0,32130627.0,11034422.0,Robert De Niro,Thriller,0,0,0,1725
9944,Analyze That,2002,96.0,5.9,91000.0,"Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.",60000000.0,55003135.0,32130627.0,11034422.0,Billy Crystal,Thriller,0,0,0,1725
9945,Analyze That,2002,96.0,5.9,91000.0,"Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.",60000000.0,55003135.0,32130627.0,11034422.0,Lisa Kudrow,Thriller,0,0,0,1725
9946,Mickey Blue Eyes,1999,102.0,5.9,39000.0,"An English auctioneer proposes to the daughter of a Mafia kingpin, only to realize that certain ""favors"" would be asked of him.",75000000.0,54264342.0,33864342.0,10178289.0,Hugh Grant,Thriller,0,0,0,1725
9947,Mickey Blue Eyes,1999,102.0,5.9,39000.0,"An English auctioneer proposes to the daughter of a Mafia kingpin, only to realize that certain ""favors"" would be asked of him.",75000000.0,54264342.0,33864342.0,10178289.0,Jeanne Tripplehorn,Thriller,0,0,0,1725
9948,Mickey Blue Eyes,1999,102.0,5.9,39000.0,"An English auctioneer proposes to the daughter of a Mafia kingpin, only to realize that certain ""favors"" would be asked of him.",75000000.0,54264342.0,33864342.0,10178289.0,James Caan,Thriller,0,0,0,1725
9949,Red Tails,2012,125.0,5.9,38000.0,"A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard.",58000000.0,50365498.0,49876377.0,18782154.0,Cuba Gooding Jr.,Action,2,9,0,4080
9950,Red Tails,2012,125.0,5.9,38000.0,"A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard.",58000000.0,50365498.0,49876377.0,18782154.0,Gerald McRaney,Action,2,9,0,4080
9951,Red Tails,2012,125.0,5.9,38000.0,"A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard.",58000000.0,50365498.0,49876377.0,18782154.0,David Oyelowo,Action,2,9,0,4080
9952,Isn't It Romantic,2019,89.0,5.9,75000.0,A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.,31000000.0,48791187.0,48791187.0,14247758.0,Rebel Wilson,Fantasy,0,10,0,435
9953,Isn't It Romantic,2019,89.0,5.9,75000.0,A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.,31000000.0,48791187.0,48791187.0,14247758.0,Liam Hemsworth,Fantasy,0,10,0,435
9954,Isn't It Romantic,2019,89.0,5.9,75000.0,A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.,31000000.0,48791187.0,48791187.0,14247758.0,Adam Devine,Fantasy,0,10,0,435
9955,The Fourth Kind,2009,98.0,5.9,84000.0,"A thriller involving an ongoing unsolved mystery in Alaska, where one town has seen an extraordinary number of unexplained disappearances during the past 40 years and there are accusations of a federal cover up.",10000000.0,47719794.0,25486040.0,12231160.0,Milla Jovovich,Horror,0,0,0,1335
9956,The Fourth Kind,2009,98.0,5.9,84000.0,"A thriller involving an ongoing unsolved mystery in Alaska, where one town has seen an extraordinary number of unexplained disappearances during the past 40 years and there are accusations of a federal cover up.",10000000.0,47719794.0,25486040.0,12231160.0,Elias Koteas,Horror,0,0,0,1335
9957,The Fourth Kind,2009,98.0,5.9,84000.0,"A thriller involving an ongoing unsolved mystery in Alaska, where one town has seen an extraordinary number of unexplained disappearances during the past 40 years and there are accusations of a federal cover up.",10000000.0,47719794.0,25486040.0,12231160.0,Will Patton,Horror,0,0,0,1335
9958,Firefox,1982,136.0,5.9,30000.0,A retired air force pilot is sent into the Soviet Union on a mission to steal a prototype jet fighter that can be partially controlled by neuralink.,21000000.0,46708276.0,46708276.0,8152948.0,Clint Eastwood,Action,0,0,0,4080
9959,Firefox,1982,136.0,5.9,30000.0,A retired air force pilot is sent into the Soviet Union on a mission to steal a prototype jet fighter that can be partially controlled by neuralink.,21000000.0,46708276.0,46708276.0,8152948.0,Freddie Jones,Action,0,0,0,4080
9960,Firefox,1982,136.0,5.9,30000.0,A retired air force pilot is sent into the Soviet Union on a mission to steal a prototype jet fighter that can be partially controlled by neuralink.,21000000.0,46708276.0,46708276.0,8152948.0,David Huffman,Action,0,0,0,4080
9961,The Distinguished Gentleman,1992,112.0,5.9,17000.0,"A conman discovers during a ""job"" that US Congress is where the money is. ""Name recognition"" gets him elected. Will he develop a conscience?",50000000.0,46666502.0,46666502.0,10611040.0,Eddie Murphy,Thriller,4,0,0,1725
9962,The Distinguished Gentleman,1992,112.0,5.9,17000.0,"A conman discovers during a ""job"" that US Congress is where the money is. ""Name recognition"" gets him elected. Will he develop a conscience?",50000000.0,46666502.0,46666502.0,10611040.0,Lane Smith,Thriller,4,0,0,1725
9963,The Distinguished Gentleman,1992,112.0,5.9,17000.0,"A conman discovers during a ""job"" that US Congress is where the money is. ""Name recognition"" gets him elected. Will he develop a conscience?",50000000.0,46666502.0,46666502.0,10611040.0,Sheryl Lee Ralph,Thriller,4,0,0,1725
9964,Acrimony,2018,120.0,5.9,10000.0,"A faithful wife, tired of standing by her devious husband, is enraged when it becomes clear she has been betrayed.",20000000.0,46403669.0,43549096.0,17170707.0,Taraji P. Henson,Horror,0,0,0,1335
9965,Acrimony,2018,120.0,5.9,10000.0,"A faithful wife, tired of standing by her devious husband, is enraged when it becomes clear she has been betrayed.",20000000.0,46403669.0,43549096.0,17170707.0,Lyriq Bent,Horror,0,0,0,1335
9966,Acrimony,2018,120.0,5.9,10000.0,"A faithful wife, tired of standing by her devious husband, is enraged when it becomes clear she has been betrayed.",20000000.0,46403669.0,43549096.0,17170707.0,Crystle Stewart,Horror,0,0,0,1335
9967,Passenger 57,1992,84.0,5.9,52000.0,An airline security expert must take action when he finds himself trapped on a passenger jet when terrorists seize control of it.,15000000.0,44065653.0,44065653.0,10513925.0,Wesley Snipes,Action,0,0,0,4080
9968,Passenger 57,1992,84.0,5.9,52000.0,An airline security expert must take action when he finds himself trapped on a passenger jet when terrorists seize control of it.,15000000.0,44065653.0,44065653.0,10513925.0,Bruce Payne,Action,0,0,0,4080
9969,Passenger 57,1992,84.0,5.9,52000.0,An airline security expert must take action when he finds himself trapped on a passenger jet when terrorists seize control of it.,15000000.0,44065653.0,44065653.0,10513925.0,Tom Sizemore,Action,0,0,0,4080
9970,Undercover Brother,2002,86.0,5.9,37000.0,"When ""The Man"" tries to derail a black candidate's presidential campaign, Undercover Brother and his fellow secret agents come to the rescue.",25000000.0,41604473.0,39089928.0,12037685.0,Eddie Griffin,Action,0,7,0,4080
9971,Undercover Brother,2002,86.0,5.9,37000.0,"When ""The Man"" tries to derail a black candidate's presidential campaign, Undercover Brother and his fellow secret agents come to the rescue.",25000000.0,41604473.0,39089928.0,12037685.0,Denise Richards,Action,0,7,0,4080
9972,Undercover Brother,2002,86.0,5.9,37000.0,"When ""The Man"" tries to derail a black candidate's presidential campaign, Undercover Brother and his fellow secret agents come to the rescue.",25000000.0,41604473.0,39089928.0,12037685.0,Aunjanue Ellis-Taylor,Action,0,7,0,4080
9973,Underwater,2020,95.0,5.9,102000.0,A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,80000000.0,40882928.0,17291078.0,7008297.0,Kristen Stewart,Action,0,5,0,4080
9974,Underwater,2020,95.0,5.9,102000.0,A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,80000000.0,40882928.0,17291078.0,7008297.0,Vincent Cassel,Action,0,5,0,4080
9975,Underwater,2020,95.0,5.9,102000.0,A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,80000000.0,40882928.0,17291078.0,7008297.0,Mamoudou Athie,Action,0,5,0,4080
9976,80 for Brady,2023,98.0,5.9,13000.0,A group of friends made it their life-long mission to go to the Super Bowl and meet NFL superstar Tom Brady.,28000000.0,40480875.0,39448525.0,12701640.0,Lily Tomlin,Comedy,4,2,0,2745
9977,80 for Brady,2023,98.0,5.9,13000.0,A group of friends made it their life-long mission to go to the Super Bowl and meet NFL superstar Tom Brady.,28000000.0,40480875.0,39448525.0,12701640.0,Jane Fonda,Comedy,4,2,0,2745
9978,80 for Brady,2023,98.0,5.9,13000.0,A group of friends made it their life-long mission to go to the Super Bowl and meet NFL superstar Tom Brady.,28000000.0,40480875.0,39448525.0,12701640.0,Rita Moreno,Comedy,4,2,0,2745
9979,Joe Versus the Volcano,1990,102.0,5.9,41000.0,"When a hypochondriac learns that he is dying, he accepts an offer to throw himself in a volcano at a tropical island, and along the way there, learns to truly live.",25000000.0,39404261.0,39404261.0,9252232.0,Tom Hanks,Comedy,0,0,0,2745
9980,Joe Versus the Volcano,1990,102.0,5.9,41000.0,"When a hypochondriac learns that he is dying, he accepts an offer to throw himself in a volcano at a tropical island, and along the way there, learns to truly live.",25000000.0,39404261.0,39404261.0,9252232.0,Meg Ryan,Comedy,0,0,0,2745
9981,Joe Versus the Volcano,1990,102.0,5.9,41000.0,"When a hypochondriac learns that he is dying, he accepts an offer to throw himself in a volcano at a tropical island, and along the way there, learns to truly live.",25000000.0,39404261.0,39404261.0,9252232.0,Lloyd Bridges,Comedy,0,0,0,2745
9982,Blind Date,1987,95.0,5.9,25000.0,"A workaholic needs a date for a dinner with new important clientele, but who his brother sets him up with could lead to disaster.",16000000.0,39337581.0,39321715.0,7531273.0,Kim Basinger,Comedy,0,0,0,2745
9983,Blind Date,1987,95.0,5.9,25000.0,"A workaholic needs a date for a dinner with new important clientele, but who his brother sets him up with could lead to disaster.",16000000.0,39337581.0,39321715.0,7531273.0,Bruce Willis,Comedy,0,0,0,2745
9984,Blind Date,1987,95.0,5.9,25000.0,"A workaholic needs a date for a dinner with new important clientele, but who his brother sets him up with could lead to disaster.",16000000.0,39337581.0,39321715.0,7531273.0,John Larroquette,Comedy,0,0,0,2745
9985,Breakin',1984,87.0,5.9,7500.0,A struggling young jazz dancer meets up with two break-dancers. Together they become the sensation of the street crowds.,30000000.0,38682707.0,38682707.0,6047686.0,Lucinda Dickey,Comedy,0,0,0,2745
9986,Breakin',1984,87.0,5.9,7500.0,A struggling young jazz dancer meets up with two break-dancers. Together they become the sensation of the street crowds.,30000000.0,38682707.0,38682707.0,6047686.0,Adolfo Quinones,Comedy,0,0,0,2745
9987,Breakin',1984,87.0,5.9,7500.0,A struggling young jazz dancer meets up with two break-dancers. Together they become the sensation of the street crowds.,30000000.0,38682707.0,38682707.0,6047686.0,Michael Chambers,Comedy,0,0,0,2745
9988,The Prince and Me,2004,111.0,5.9,43000.0,"At college Paige meets Eddie, a student from Denmark, whom she first dislikes but later accepts, likes, and loves; he proves to be Crown Prince Edvard. Paige follows him to Copenhagen, and he follows her back to school with a plan.",22000000.0,37666766.0,28176497.0,9406378.0,Julia Stiles,Comedy,0,0,0,2745
9989,The Prince and Me,2004,111.0,5.9,43000.0,"At college Paige meets Eddie, a student from Denmark, whom she first dislikes but later accepts, likes, and loves; he proves to be Crown Prince Edvard. Paige follows him to Copenhagen, and he follows her back to school with a plan.",22000000.0,37666766.0,28176497.0,9406378.0,Luke Mably,Comedy,0,0,0,2745
9990,The Prince and Me,2004,111.0,5.9,43000.0,"At college Paige meets Eddie, a student from Denmark, whom she first dislikes but later accepts, likes, and loves; he proves to be Crown Prince Edvard. Paige follows him to Copenhagen, and he follows her back to school with a plan.",22000000.0,37666766.0,28176497.0,9406378.0,Miranda Richardson,Comedy,0,0,0,2745
9991,Orphan: First Kill,2022,99.0,5.9,50000.0,"After orchestrating a brilliant escape from an Estonian psychiatric facility, Esther travels to America by impersonating the missing daughter of a wealthy family.",8000000.0,37083743.0,5413227.0,1739557.0,Isabelle Fuhrman,Horror,0,11,0,1335
9992,Orphan: First Kill,2022,99.0,5.9,50000.0,"After orchestrating a brilliant escape from an Estonian psychiatric facility, Esther travels to America by impersonating the missing daughter of a wealthy family.",8000000.0,37083743.0,5413227.0,1739557.0,Julia Stiles,Horror,0,11,0,1335
9993,Orphan: First Kill,2022,99.0,5.9,50000.0,"After orchestrating a brilliant escape from an Estonian psychiatric facility, Esther travels to America by impersonating the missing daughter of a wealthy family.",8000000.0,37083743.0,5413227.0,1739557.0,Rossif Sutherland,Horror,0,11,0,1335
9994,Son in Law,1993,95.0,5.9,24000.0,"Having gotten a taste of college life, a drastically changed farm girl returns home for Thanksgiving break with her best friend, a flamboyant party animal who is clearly a fish out of water in a small farm town.",8000000.0,36448400.0,36448400.0,7033310.0,Pauly Shore,Comedy,0,0,0,2745
9995,Son in Law,1993,95.0,5.9,24000.0,"Having gotten a taste of college life, a drastically changed farm girl returns home for Thanksgiving break with her best friend, a flamboyant party animal who is clearly a fish out of water in a small farm town.",8000000.0,36448400.0,36448400.0,7033310.0,Carla Gugino,Comedy,0,0,0,2745
9996,Son in Law,1993,95.0,5.9,24000.0,"Having gotten a taste of college life, a drastically changed farm girl returns home for Thanksgiving break with her best friend, a flamboyant party animal who is clearly a fish out of water in a small farm town.",8000000.0,36448400.0,36448400.0,7033310.0,Lane Smith,Comedy,0,0,0,2745
9997,Vegas Vacation,1997,93.0,5.9,54000.0,"In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.",25000000.0,36400360.0,36400360.0,12837927.0,Chevy Chase,Comedy,0,0,0,2745
9998,Vegas Vacation,1997,93.0,5.9,54000.0,"In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.",25000000.0,36400360.0,36400360.0,12837927.0,Beverly D'Angelo,Comedy,0,0,0,2745
9999,Vegas Vacation,1997,93.0,5.9,54000.0,"In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.",25000000.0,36400360.0,36400360.0,12837927.0,Randy Quaid,Comedy,0,0,0,2745
10000,Honeymoon in Vegas,1992,96.0,5.9,20000.0,"Jack loses $65,000 in poker in Las Vegas, where he's marrying Betsy. The wedding will have to wait as the poker winner wants the weekend with Betsy to cancel the debt. She accepts. Whom will she marry?",25000000.0,35208854.0,35208854.0,7318157.0,James Caan,Thriller,0,4,0,1725
10001,Honeymoon in Vegas,1992,96.0,5.9,20000.0,"Jack loses $65,000 in poker in Las Vegas, where he's marrying Betsy. The wedding will have to wait as the poker winner wants the weekend with Betsy to cancel the debt. She accepts. Whom will she marry?",25000000.0,35208854.0,35208854.0,7318157.0,Nicolas Cage,Thriller,0,4,0,1725
10002,Honeymoon in Vegas,1992,96.0,5.9,20000.0,"Jack loses $65,000 in poker in Las Vegas, where he's marrying Betsy. The wedding will have to wait as the poker winner wants the weekend with Betsy to cancel the debt. She accepts. Whom will she marry?",25000000.0,35208854.0,35208854.0,7318157.0,Sarah Jessica Parker,Thriller,0,4,0,1725
